"Visitor.Unique.ID","Group.Type","Surveyor","Read.Available.Signage","Site.Name","Site.Type","Mode.of.Transport","Dwell.Time","Gender.Ratio.MtoF","Group.Size","totalActivities","totalimpacts","ObservableImpacts","prop.Act.HM","Prop.Imp.HM","Prop.Imp.HM.Binary.1","Prop.Imp.HM.Binary.2","highsImps","totalLowImp","Year.x","GlobalID","Length.Met","Year.y"
"SLSS20","MixedSmallGroup","Sadhbh Skehan","No","Slaibh Liag","Cliff Site","Car",NA,0.40000000,  5,5,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{216D8DC2-5CDB-42CF-84BF-BEF03F1FD405}",   3.38,"2018"
"SLSS21","MixedOver18LargeGroup","Sadhbh Skehan","NA","Slaibh Liag","Cliff Site","Bus",NA,0.47368421, 19,1,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{628187BB-809F-46BA-B86D-8BDD4E378A5B}",  86.49,"2018"
"SLSS22","Couple","Sadhbh Skehan","No","Slaibh Liag","Cliff Site","ByFoot",NA,0.50000000,  2,4,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{5AA5FAC5-ED9B-4C42-AE5F-DC1EA1B33456}", 244.14,"2018"
"SLSS24","MixedOver18SmallGroup","Sadhbh Skehan","Yes","Slaibh Liag","Cliff Site","Car",NA,0.66666667,  3,4,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{A93748C5-5E24-4C16-B964-309576C8DBBB}",  94.10,"2018"
"SLSS25","LargeAdultGroup","Sadhbh Skehan","No","Slaibh Liag","Cliff Site","Minibus",NA,0.28571429,  7,4,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{66546689-99BA-4D32-B30C-F8D832C83A6C}",  96.08,"2018"
"SLSS26","Couple","Sadhbh Skehan","No","Slaibh Liag","Cliff Site","ByFoot",NA,0.50000000,  2,4,1,1,0.0000000,1.0000000,1,0,1,0,"2018","{27E05BC8-88EA-4A5E-92A9-6218207B135C}", 159.08,"2018"
"SLSS27","Couple","Sadhbh Skehan","Yes","Slaibh Liag","Cliff Site","ByFoot",NA,1.00000000,  2,4,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{16C8712B-E72C-4B57-883B-598C58F6A004}", 185.89,"2018"
"SLSS28","SmallAdultGroup","Sadhbh Skehan","No","Slaibh Liag","Cliff Site","ByFoot",NA,0.40000000,  3,5,1,1,0.0000000,1.0000000,1,0,1,0,"2018","{F1DA8C18-F9B0-43D4-BAB1-BBE7291D03B8}", 280.62,"2018"
"SLSS28","SmallAdultGroup","Sadhbh Skehan","No","Slaibh Liag","Cliff Site","ByFoot",NA,0.40000000,  3,5,1,1,0.0000000,1.0000000,1,0,1,0,"2018","{2A532C8D-9471-497F-99E8-7C495A3621D4}", 180.06,"2018"
"SLSS3","Couple","Sadhbh Skehan","No","Slaibh Liag","Cliff Site","Car",NA,0.50000000,  2,4,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{5516C045-FE07-49B9-BCC3-62DBEA327FA2}",  97.71,"2018"
"SLSS30","Couple","Sadhbh Skehan","Yes","Slaibh Liag","Cliff Site","ByFoot",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{984865C2-E528-4BCA-A2F8-1AA9BDE0CFA8}", 318.70,"2018"
"SLSS31","Couple","Sadhbh Skehan","No","Slaibh Liag","Cliff Site","Car",NA,0.50000000,  2,4,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{7511D332-6A98-4225-92ED-E62489F97BAF}",  93.50,"2018"
"SLSS33","Couple","Sadhbh Skehan","No","Slaibh Liag","Cliff Site","Car",NA,0.50000000,  2,4,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{C70F322D-4BD8-4972-BE33-F9AD43E4223A}",  83.03,"2018"
"SLSS34","Family","Sadhbh Skehan","No","Slaibh Liag","Cliff Site","ByFoot",NA,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{AD0E2413-087B-4C4D-9D15-C5A257D8A9CC}", 318.73,"2018"
